CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
414,1,60,3,0.0,2,1,1,93844.82
439,1,36,2,165536.28,2,1,1,123956.83
754,1,40,2,160625.17,1,0,1,3554.63
730,1,45,6,152880.97,1,0,0,162478.11
716,0,39,10,115301.31,1,1,0,43527.4
703,1,28,9,0.0,2,0,1,2151.17
517,1,53,0,109172.88,1,1,0,54676.1
521,1,38,6,0.0,2,1,0,51454.06
561,0,45,2,168085.38,2,0,1,115719.08
592,0,70,5,71816.74,2,1,0,105096.82
526,1,36,1,0.0,1,1,0,160696.72
671,0,34,5,130929.02,4,1,1,28238.25
598,0,64,9,0.0,1,0,1,13181.37
446,0,51,4,105056.13,1,0,0,70613.52
722,0,29,9,0.0,2,1,1,142033.07
574,0,43,3,141349.43,1,1,1,100187.43
682,0,58,4,0.0,1,1,0,176036.01
624,0,34,6,0.0,1,1,0,582.59
554,1,40,4,0.0,1,0,1,168780.04
802,1,40,4,0.0,2,1,1,81908.09
553,1,31,6,0.0,2,0,0,124596.63
542,0,43,8,145618.37,1,0,1,10350.74
841,0,31,3,162701.65,2,1,1,126794.56
634,0,41,8,68213.99,1,1,1,6382.46
700,0,40,2,0.0,2,1,0,199753.97
643,0,32,2,0.0,1,0,0,131301.74
714,0,35,6,126077.43,2,1,1,53954.24
585,0,30,6,0.0,2,1,1,137757.69
589,1,46,9,0.0,2,1,0,170676.67
689,1,67,9,157094.78,1,1,1,99490.01
664,1,24,7,0.0,1,0,1,35611.35
625,0,36,8,129944.39,2,0,0,198914.8
446,1,32,8,0.0,2,0,0,133292.94
684,0,46,3,102955.14,2,1,0,154137.33
850,1,33,10,0.0,1,1,0,4861.72
747,1,43,1,130788.71,1,0,1,101495.0
604,0,56,0,62732.65,1,0,1,124954.56
632,0,39,5,97854.37,2,1,0,93536.38
655,1,37,9,121342.24,1,1,1,180241.44
735,1,38,7,86131.71,2,0,0,93478.96
633,0,60,8,69365.25,1,1,1,10288.24
615,1,19,5,0.0,2,1,0,159920.92
634,0,46,5,123642.36,1,1,1,49725.16
568,0,44,7,0.0,2,0,0,62370.67
562,0,51,1,124662.54,1,1,1,65390.46
833,1,30,1,0.0,2,1,0,141860.62
691,1,41,2,0.0,1,1,1,56850.92
850,0,32,7,0.0,2,0,0,155227.0
586,0,38,2,0.0,2,1,0,87168.46
687,0,29,7,93617.07,1,0,1,113050.92
719,1,38,0,0.0,1,1,0,126876.47
434,0,58,9,125801.03,2,1,0,60891.8
697,0,34,2,126558.92,1,1,0,73334.43
707,1,30,8,0.0,2,1,0,33159.37
628,1,27,5,95826.49,2,1,0,155996.96
597,0,60,0,78539.84,1,0,1,48502.88
567,0,48,3,0.0,1,1,0,55362.45
801,0,32,4,75170.54,1,1,1,37898.5
692,0,29,4,0.0,2,0,0,138880.24
643,0,33,0,137811.75,1,1,1,184856.89
576,1,29,7,130575.26,1,0,1,173629.78
773,0,42,8,152324.66,2,1,0,171733.22
554,0,35,6,117707.18,2,0,0,95277.15
773,0,41,5,0.0,1,1,0,28266.9
582,1,50,2,148942.0,1,1,1,116944.3
749,0,28,3,0.0,1,1,0,3408.7
599,1,58,4,0.0,1,0,0,176407.15
752,1,33,4,0.0,2,1,1,39570.78
625,0,39,10,129845.26,1,1,1,96444.88
737,1,30,8,174356.13,1,0,0,31928.5
653,0,30,2,88243.29,2,1,1,96658.26
721,0,55,3,44020.89,1,1,0,65864.4
687,0,40,1,0.0,2,1,0,8207.36
691,1,24,6,0.0,2,1,1,92811.2
605,0,30,9,135422.31,1,0,1,186418.85
601,1,40,10,127847.86,1,0,0,173245.68
681,0,41,0,120549.29,2,1,0,175722.31
662,0,54,1,187997.15,1,0,0,111442.71
580,1,34,6,0.0,2,1,1,160095.31
576,1,39,9,84719.98,1,0,0,191063.36
425,0,39,5,0.0,2,1,0,140941.47
615,1,36,6,0.0,1,1,1,27011.8
525,0,59,6,55328.4,1,1,0,83342.73
443,1,59,4,110939.3,1,1,0,72846.58
709,0,32,2,0.0,2,0,0,109681.29
632,1,71,3,83116.68,1,1,1,27597.76
625,1,52,8,121161.57,1,1,0,48988.28
660,0,35,6,100768.77,1,1,0,19199.61
599,0,43,4,0.0,1,1,0,170347.1
817,0,46,0,89087.89,1,0,1,87941.85
510,0,26,6,136214.08,1,0,0,159742.33
590,1,29,10,0.0,1,1,1,51907.72
640,0,29,3,0.0,2,1,0,2743.69
741,1,53,3,0.0,2,1,1,38913.68
589,1,38,8,92219.21,1,1,0,99106.97
571,0,47,7,0.0,2,0,0,112366.98
576,1,28,1,119336.29,2,0,1,58976.85
684,0,40,6,137326.65,1,1,0,186976.6
652,1,33,7,128135.99,1,1,0,158437.73
803,1,31,9,157120.86,2,1,0,141300.53
740,0,56,4,99097.33,1,1,1,85016.64
803,1,41,9,137742.9,2,1,1,166957.82
692,1,24,2,120596.93,1,0,1,180490.53
645,0,49,5,110132.55,3,0,1,187689.91
460,0,27,7,0.0,2,1,0,156150.08
508,0,64,2,0.0,1,1,1,6076.62
603,0,55,7,127723.25,2,1,0,139469.11
692,1,54,5,0.0,2,1,1,88721.84
585,0,28,9,135337.49,2,1,1,40385.61
752,1,32,9,115587.49,2,0,1,101677.46
558,1,38,8,113000.92,1,1,1,152872.39
572,1,24,1,0.0,2,1,1,151460.84
452,0,32,5,0.0,2,0,1,75279.39
689,0,29,1,77556.79,2,1,1,122998.26
642,1,26,0,0.0,1,0,0,47472.68
665,0,37,3,111911.63,1,1,1,110359.68
782,1,34,9,0.0,1,1,0,183021.06
637,0,40,6,0.0,2,1,1,181610.6
785,0,61,4,129855.72,2,1,0,170214.82
588,1,44,8,154409.74,1,1,0,49324.03
850,0,50,10,0.0,2,1,1,33741.84
677,1,37,3,88363.03,1,0,1,117946.3
628,1,50,8,0.0,1,0,0,144366.83
584,1,31,5,0.0,2,1,0,31474.27
577,1,28,7,0.0,1,1,0,143274.41
691,1,30,7,116927.89,1,1,0,21198.39
663,1,28,8,123674.28,2,1,1,87985.2
492,1,35,8,121063.49,1,0,0,85421.48
611,1,28,2,0.0,2,0,0,25395.83
653,1,43,0,0.0,2,1,0,27862.58
640,1,34,1,137523.02,1,0,0,24761.36
738,1,36,5,0.0,2,1,1,96881.32
809,0,33,3,0.0,2,0,1,141426.78
488,1,32,3,114540.38,1,1,0,92568.07
850,1,27,1,101278.25,2,1,1,26265.18
748,0,39,3,157371.54,1,0,1,97734.3
553,1,43,6,85200.82,2,1,1,160574.09
529,0,27,1,0.0,2,1,1,37769.98
634,1,34,3,145030.92,1,1,1,41820.65
642,1,38,3,0.0,2,0,0,171463.83
844,1,18,2,160980.03,1,0,0,145936.28
695,0,50,8,0.0,1,1,0,126381.6
698,1,36,2,82275.35,2,1,1,93249.26
451,0,38,9,61482.47,1,1,1,167538.66
635,0,41,10,0.0,2,1,1,61994.2
513,0,31,5,174853.46,1,1,0,84238.63
684,0,41,1,134177.06,1,0,0,177506.66
576,1,24,3,0.0,1,0,1,78498.04
605,1,35,6,0.0,2,1,1,45206.57
687,1,38,4,117633.28,1,0,1,88396.6
637,0,33,9,113913.53,1,0,1,65316.5
483,0,50,9,0.0,2,1,1,111020.24
678,1,27,2,0.0,2,1,1,13221.25
794,0,41,7,0.0,2,1,1,74275.08
687,0,29,4,78939.15,1,1,0,122134.56
484,0,34,4,148249.54,1,0,1,33738.27
549,1,45,6,124240.93,1,1,1,146372.51
850,1,39,0,141829.67,1,1,1,92748.16
616,1,59,5,153861.1,1,1,1,17699.48
803,1,43,3,0.0,1,1,0,72051.44
488,1,34,3,0.0,2,1,1,125979.36
783,1,39,9,0.0,2,1,0,143752.77
759,0,22,5,0.0,1,1,0,22303.17
569,1,35,3,116969.35,1,0,0,94488.82
656,1,44,10,143571.52,1,0,0,127444.14
769,0,39,8,0.0,1,0,1,21016.0
681,0,48,8,139480.18,1,1,1,163581.67
657,0,38,5,123770.46,1,0,0,47019.66
681,0,57,2,173306.13,1,0,1,131964.66
544,1,22,4,0.0,2,1,0,70007.67
709,0,30,5,0.0,2,0,1,161388.22
783,1,38,9,114135.17,1,1,0,153269.98
582,1,30,2,0.0,2,1,1,132029.95
806,1,48,4,164701.68,1,1,1,21439.49
714,1,63,4,138082.16,1,0,1,166677.54
395,0,34,5,106011.59,1,1,1,17376.57
487,1,53,4,199689.49,1,1,1,24207.86
634,1,37,5,115345.86,2,0,0,168781.8
780,0,26,3,140356.7,1,1,0,117144.15
606,1,45,5,63832.43,1,1,1,93707.8
559,1,45,8,24043.45,1,0,1,169781.45
748,1,40,3,95297.11,1,0,0,171515.84
476,0,40,4,0.0,2,0,0,182547.04
737,1,44,7,0.0,2,0,0,57898.58
628,1,25,7,0.0,2,1,1,195977.75
529,1,32,9,147493.89,1,1,0,33656.35
708,1,32,10,86614.06,2,1,1,172129.26
631,1,40,3,107949.45,1,1,0,52449.62
503,1,31,4,0.0,2,1,1,21645.06
660,1,34,1,0.0,2,1,0,9692.58
588,1,33,2,0.0,2,1,1,12483.56
583,0,44,8,0.0,2,1,1,27431.62
479,1,27,2,172463.45,1,1,1,40315.27
610,0,57,7,72092.95,4,0,1,113228.82
590,1,43,8,0.0,2,1,1,143628.31
733,0,30,0,83319.28,1,0,0,57769.2
472,1,29,8,102490.27,1,0,1,181224.56
548,1,57,6,76165.65,1,1,1,133537.53
461,0,28,8,0.0,1,1,1,103349.74
776,1,36,1,0.0,2,1,0,53477.76
668,1,42,3,150461.07,1,1,0,108139.23
484,0,29,4,130114.39,1,1,0,164017.89
520,1,34,4,134007.9,1,1,1,193209.11
703,1,37,8,105961.68,2,0,1,74158.8
778,1,34,5,139064.06,2,0,0,67949.32
595,1,52,9,0.0,1,1,1,106340.66
492,1,29,1,144591.96,1,1,1,196293.76
639,1,35,8,0.0,2,1,0,170483.9
665,1,28,8,191402.82,2,1,0,83238.4
654,1,40,6,0.0,1,0,0,183872.88
683,1,41,0,148863.17,1,1,1,163911.32
705,0,39,8,144102.32,1,1,1,11682.36
718,1,52,8,79475.3,3,1,1,32421.32
559,1,52,2,0.0,1,1,0,129013.59
585,0,32,8,144705.87,2,0,0,171482.56
662,0,39,5,138106.75,1,0,0,19596.73
525,0,47,1,118087.68,1,1,0,88120.78
774,0,32,4,0.0,2,0,0,114899.13
641,0,36,1,0.0,2,1,0,102021.39
512,0,41,6,0.0,1,1,1,100507.81
786,0,39,7,0.0,2,0,0,100929.59
655,0,45,0,0.0,2,1,0,166830.71
491,0,36,0,53369.13,1,1,1,103934.12
656,1,47,1,0.0,2,1,1,197961.93
752,1,48,5,116060.08,1,1,0,156618.38
724,1,30,7,115315.04,1,1,0,15216.53
604,0,71,10,0.0,2,1,1,129984.2
684,0,25,1,0.0,2,0,1,144978.47
780,0,37,3,0.0,2,0,0,182156.81
588,0,30,0,110148.49,1,1,0,5790.9
573,0,47,4,152522.47,1,0,1,164038.07
716,1,35,4,144428.87,1,1,0,134132.65
537,1,37,3,0.0,2,1,1,20603.32
673,1,65,0,0.0,1,1,1,85733.33
614,0,37,9,0.0,2,1,1,62023.1
602,0,56,3,115895.22,3,1,0,4176.17
622,0,30,2,158584.82,3,1,0,142342.55
646,1,40,5,93680.43,2,1,1,179473.26
720,1,34,3,0.0,2,1,1,77047.78
768,1,49,1,133384.66,1,1,0,102397.22
594,1,38,4,0.0,2,0,0,186884.04
599,0,49,2,0.0,2,1,0,111190.53
656,0,75,3,0.0,2,1,1,1276.87
685,0,43,6,117302.62,1,0,0,68701.73
640,0,75,1,106307.91,2,0,1,113428.77
600,1,34,0,0.0,2,0,1,3756.23
583,0,26,10,72835.56,2,1,0,96792.15
687,0,26,6,0.0,2,1,1,32909.13
639,0,27,2,0.0,2,0,0,125244.18
688,0,32,5,0.0,2,0,1,177607.77
676,0,36,3,91711.59,1,1,1,95393.43
707,0,31,2,82787.93,2,0,0,91423.69
827,1,46,1,183276.32,1,1,1,13460.27
648,0,53,6,111201.41,1,1,1,121542.29
652,1,41,9,159434.03,1,1,0,178373.93
559,0,39,2,0.0,2,1,1,121151.1
627,0,35,7,0.0,1,1,0,187718.26
537,1,37,6,0.0,1,1,1,17802.42
625,0,37,7,115895.42,1,1,0,48486.25
801,1,58,1,79954.61,2,1,1,30484.19
657,1,30,1,139762.13,2,1,1,23317.88
649,0,36,8,0.0,2,0,1,109179.89
658,1,29,4,80262.6,1,1,1,20612.82
678,1,31,2,0.0,2,1,1,58803.28
778,1,33,1,0.0,2,1,0,85439.73
504,0,32,8,206663.75,1,0,0,16281.94
693,1,40,4,130661.96,1,1,1,101918.96
689,1,47,1,93871.95,3,1,0,156878.42
756,1,29,2,117412.19,2,1,0,4888.91
689,1,39,7,0.0,2,0,0,14917.09
838,1,31,2,0.0,2,1,0,8222.96
740,1,36,7,0.0,1,1,1,13177.4
605,1,47,7,142643.54,1,1,0,189310.27
785,1,36,2,0.0,1,0,1,61811.1
771,0,23,7,156123.73,1,1,0,72990.62
678,1,38,3,0.0,2,1,0,66561.6
638,1,24,1,0.0,2,0,1,162597.15
553,0,27,3,0.0,2,0,0,159800.16
657,1,50,9,0.0,2,0,0,37171.46
614,0,19,5,97445.49,2,1,0,122823.34
620,1,21,9,0.0,2,0,0,154882.79
582,1,52,2,151457.88,1,0,1,40893.61
714,1,46,1,0.0,1,1,0,152167.79
631,1,46,9,160736.63,1,0,1,93503.02
736,1,50,9,116309.01,1,1,0,185360.4
651,1,28,7,0.0,2,1,0,823.96
541,1,37,9,118636.92,1,1,1,73551.44
623,0,24,7,148167.83,2,1,1,109470.34
468,1,46,7,91443.75,1,1,0,10958.18
471,1,42,3,164951.56,1,1,0,190531.77
674,1,44,3,88902.21,1,1,0,73731.32
521,1,22,5,0.0,2,1,1,99828.45
598,1,39,1,0.0,2,1,0,159130.32
750,0,36,6,0.0,2,1,1,59816.41
749,0,33,10,76692.22,1,0,1,30396.43
775,1,40,9,126212.64,1,1,0,70196.57
633,0,44,7,0.0,2,1,0,29761.29
670,0,36,2,84266.44,2,0,0,38614.69
663,1,33,9,0.0,2,0,0,91514.62
718,1,39,6,0.0,2,0,1,63889.1
631,0,31,8,137687.72,1,1,0,190067.12
804,0,50,4,0.0,1,1,1,8546.87
690,1,39,6,0.0,2,1,0,160532.88
655,0,36,2,147149.59,1,1,1,87816.86
617,0,58,3,119024.75,2,1,0,35199.24
417,1,34,7,0.0,2,1,0,55003.79
487,0,46,4,135070.58,2,1,1,44244.49
582,0,46,8,67563.31,1,1,0,44506.09
597,0,28,0,142705.95,1,1,0,127233.39
690,0,30,5,0.0,2,0,1,78700.03
687,0,44,7,0.0,3,1,0,155853.52
745,1,46,2,122220.19,1,1,1,118024.1
708,0,54,8,145151.4,1,0,1,125311.17
569,0,34,6,144855.34,1,0,0,196555.32
583,1,38,8,0.0,1,1,0,47848.56
757,1,44,5,140856.16,2,1,0,158735.1
513,1,48,2,0.0,1,1,1,114709.13
573,0,33,0,90124.64,1,1,0,137476.71
850,0,37,9,0.0,1,0,0,100101.06
550,0,42,10,128707.31,1,1,0,63092.65
753,1,92,3,121513.31,1,0,1,195563.99
581,1,40,0,101016.53,1,0,1,7926.35
528,1,35,3,156687.1,1,1,0,199320.77
582,0,32,1,116409.55,1,0,1,152790.92
500,1,37,9,125822.21,1,1,0,111698.0
752,0,36,1,86837.95,1,1,1,105280.55
525,0,57,2,145965.33,1,1,1,64448.36
611,0,43,8,64897.75,1,1,0,114996.33
738,1,38,5,177997.07,1,0,1,19233.41
749,1,34,2,0.0,1,0,0,174189.04
784,1,38,1,138515.02,1,1,1,171768.76
516,0,46,1,104947.72,1,1,0,115789.25
499,0,53,1,75225.53,2,0,0,144849.1
794,0,28,5,0.0,2,0,1,86699.98
530,0,22,7,0.0,2,1,0,104170.48
575,1,36,1,0.0,1,0,1,94570.56
646,0,33,2,0.0,2,0,0,198208.0
776,1,35,8,106365.29,1,1,1,148527.56
601,1,43,3,141859.12,2,1,1,111249.62
829,1,36,4,81795.74,2,1,0,90106.94
738,1,35,3,0.0,1,1,1,15650.73
779,0,24,10,122200.31,2,1,0,43705.56
616,1,45,3,143129.41,2,0,1,64327.26
793,1,52,2,0.0,1,1,0,159123.82
571,0,33,9,0.0,2,0,1,77519.62
770,1,24,9,101827.07,1,1,0,167256.35
755,1,41,6,104817.41,1,1,0,126013.58
626,0,37,2,133968.96,2,1,0,148689.65
533,1,43,4,80442.06,2,0,1,12537.42
786,1,35,3,0.0,2,1,0,92712.97
706,1,68,4,114386.85,1,1,1,28601.68
582,1,29,4,0.0,2,0,0,156153.27
640,1,39,9,131607.28,4,0,1,6981.43
645,0,21,1,0.0,2,0,0,28726.07
850,0,25,8,69385.17,2,1,0,87834.24
580,1,45,2,179334.83,2,1,1,169303.65
673,0,43,5,168069.73,1,1,1,146992.24
497,1,37,8,128650.11,2,1,1,163641.53
692,1,33,9,0.0,1,1,0,113505.93
699,1,26,6,79932.41,1,0,0,150242.44
665,1,38,9,0.0,1,0,1,87412.74
742,0,43,6,97067.69,1,0,1,60920.03
624,0,36,10,0.0,2,0,1,186180.42
684,1,34,9,0.0,2,1,1,65257.57
748,1,36,4,141573.55,1,1,0,82158.14
847,0,41,3,101543.51,4,1,0,16025.17
568,0,46,3,0.0,2,1,1,29372.62
553,1,42,7,0.0,2,1,0,7680.23
737,1,54,9,0.0,1,1,0,83470.4
675,1,31,2,90826.27,2,1,0,60270.87
753,1,44,3,138076.47,1,1,0,15523.09
634,1,27,3,107027.52,1,1,0,173425.68
730,1,62,2,0.0,2,1,1,186489.95
738,1,26,9,0.0,2,1,1,48644.94
830,1,40,4,0.0,2,0,1,81622.52
743,1,39,3,119695.75,1,0,1,26136.13
562,1,35,3,142296.13,1,0,1,177112.7
564,1,41,9,103522.75,2,1,1,34338.21
620,1,31,2,166833.86,2,1,1,135171.6
767,1,43,1,76408.85,2,1,0,77837.63
695,1,36,6,114007.5,2,1,0,118120.88
628,0,31,5,0.0,1,0,0,147963.07
577,0,39,10,0.0,2,1,0,10553.31
686,0,41,7,152105.57,2,0,1,132374.41
456,1,32,9,133060.63,1,1,1,125167.92
593,1,27,10,0.0,3,0,0,94620.0
660,0,61,5,155931.11,1,1,1,158338.39
736,0,25,9,81732.88,2,1,0,136497.28
807,0,31,1,141069.18,3,1,1,194257.11
781,1,29,9,0.0,2,0,0,172097.4
609,1,34,7,140694.78,2,1,0,46266.63
499,1,36,5,131142.53,2,1,0,174918.46
551,1,27,2,113873.22,1,1,1,85129.77
765,0,50,9,126547.8,1,1,1,79579.94
799,0,22,8,174185.98,2,0,1,192633.85
610,1,34,0,103108.17,1,0,0,125646.82
751,1,29,3,159597.45,1,1,0,39934.41
666,0,31,2,79589.43,1,0,0,4050.57
681,0,18,1,98894.39,1,1,1,9596.4
595,0,39,9,136422.41,1,1,1,151757.81
616,0,43,3,120867.18,1,1,0,18761.92
786,1,32,2,120452.4,2,0,0,79602.86
682,1,36,5,72373.62,2,1,0,36895.99
673,1,47,1,0.0,2,0,0,108762.16
655,1,24,9,107065.31,1,1,1,51959.82
697,1,29,0,172693.54,1,0,0,141798.98
674,0,21,9,120150.39,2,1,1,33964.03
649,1,70,9,116854.71,2,0,1,107125.79
796,1,40,2,113228.38,2,1,1,46415.09
714,0,36,1,101609.01,2,1,1,447.73
701,1,37,1,0.0,2,1,0,163457.55
636,0,29,6,157576.47,2,1,1,101102.39
797,1,45,8,0.0,1,0,0,125110.02
603,0,48,5,0.0,1,1,0,100478.6
569,1,43,8,161546.68,2,0,1,178187.28
699,0,51,2,92246.14,2,0,1,91346.03
767,0,35,9,0.0,2,1,0,39511.61
756,0,34,2,148200.72,1,0,0,194584.48
826,0,56,8,174506.1,2,0,1,161802.82
544,1,30,8,145241.63,1,1,1,80676.83
635,0,44,2,79064.85,2,0,1,113291.75
567,1,34,10,0.0,2,0,1,161571.79
789,0,37,6,110689.07,1,1,1,71121.04
763,0,37,6,0.0,2,1,1,149705.25
766,0,28,4,90696.78,1,0,1,21597.2
581,0,50,4,0.0,2,1,1,80701.72
720,0,57,1,162082.31,4,0,0,27145.73
773,0,33,10,0.0,1,1,1,98820.09
681,1,29,8,0.0,1,1,0,66367.33
659,1,29,9,82916.48,1,1,1,84133.48
735,0,21,1,178718.19,2,1,0,22388.0
794,1,38,9,179581.31,1,1,0,23596.24
748,1,45,2,119852.01,1,0,0,73853.94
619,1,57,3,137946.39,1,1,1,72467.99
602,0,25,0,0.0,2,1,1,101274.17
633,1,38,2,91902.56,2,1,1,107673.35
541,1,32,8,0.0,2,0,0,40889.14
434,1,71,9,119496.87,1,1,0,125848.88
642,1,40,8,109219.83,1,1,0,52827.51
592,0,38,8,119278.01,2,0,1,19370.73
662,1,38,4,0.0,2,1,0,136259.65
571,0,35,8,0.0,2,0,0,84569.13
503,0,28,5,0.0,2,1,0,125918.17
520,0,38,4,0.0,2,1,0,56388.63
555,0,26,9,0.0,2,0,1,158918.03
642,1,72,1,160541.0,2,1,1,142223.94
619,0,38,1,0.0,1,1,0,112442.63
712,1,43,1,141749.74,2,0,1,90905.26
850,1,49,5,122486.47,1,0,1,59748.19
452,1,30,7,112935.87,1,1,1,99017.34
611,0,40,7,128486.91,2,1,0,10109.47
811,0,45,5,0.0,2,1,1,146123.19
717,1,38,7,0.0,2,1,1,158580.05
591,1,43,3,0.0,2,0,1,198926.36
549,1,34,6,204017.4,2,1,0,109538.35
703,1,44,6,98862.54,1,1,0,151516.7
622,0,34,7,98675.74,1,1,0,138906.85
487,0,34,2,96019.5,1,0,0,9085.0
850,0,34,6,101266.51,1,1,0,33501.98
622,1,31,7,0.0,1,1,0,35408.77
563,1,44,7,105007.31,2,1,1,197812.16
619,0,35,8,132292.63,1,1,0,65682.93
613,1,59,8,91415.76,1,0,0,27965.0
480,1,39,5,121626.9,1,1,1,82438.13
706,1,32,6,94486.47,1,1,1,146949.74
728,0,37,4,0.0,1,0,0,4539.38
731,1,30,7,0.0,2,0,1,143086.09
692,0,49,9,0.0,2,1,0,178342.63
756,1,40,1,94773.11,1,1,0,114279.63
638,1,57,6,0.0,1,1,0,33676.48
625,0,28,3,0.0,1,0,0,183646.41
793,1,39,3,137817.52,1,0,0,83997.79
449,0,31,1,113693.0,1,0,0,82796.29
512,1,36,0,129804.17,1,1,0,53020.9
737,0,32,7,128551.36,2,0,1,189402.71
718,0,29,3,0.0,1,0,1,134462.29
683,0,57,5,162448.69,1,0,0,9221.78
651,0,25,2,109175.14,2,1,0,114566.47
586,0,52,6,140900.97,1,1,1,67288.89
705,0,40,3,92889.91,1,1,1,109496.69
602,0,39,6,154121.32,2,1,0,176614.86
675,0,39,6,0.0,2,0,0,83419.15
614,1,35,2,127283.78,1,1,1,31302.35
793,0,63,9,116270.72,1,1,1,184243.25
633,0,47,0,0.0,1,1,1,6342.84
759,0,33,9,160541.36,2,0,0,93541.14
527,0,39,9,96748.89,2,1,0,94711.43
787,0,42,10,145988.65,2,1,1,79510.37
670,0,54,2,95507.12,1,1,1,63213.31
652,0,48,8,133297.24,1,1,0,77764.37
598,1,53,10,167772.96,1,1,1,136886.86
675,1,39,7,0.0,2,0,1,36267.21
634,1,26,8,0.0,1,1,0,21760.96
544,1,37,2,0.0,2,0,0,135067.02
768,0,36,3,141334.95,1,0,1,125870.5
651,0,41,4,38617.2,1,1,1,104876.8
712,1,33,2,182888.08,1,1,0,3061.0
772,1,47,9,152347.01,1,0,1,17671.78
590,1,30,3,0.0,2,1,0,83090.35
523,1,63,6,116227.27,1,1,1,119404.63
707,0,53,6,109663.47,1,1,1,52110.45
652,0,31,3,103696.97,3,0,0,155221.05
443,1,35,6,161111.45,1,0,0,13946.66
542,0,35,9,127543.11,2,1,0,468.94
675,1,35,8,0.0,2,1,1,56642.97
652,0,38,6,123081.84,2,1,1,188657.97
598,0,56,4,98365.33,1,1,1,44251.33
475,0,32,8,119023.28,1,1,0,100816.29
555,1,40,10,43028.77,1,1,0,170514.21
511,1,45,5,68375.27,1,1,0,193160.25
665,0,38,5,0.0,2,1,0,156439.56
708,1,19,7,112615.86,1,1,1,4491.77
435,1,37,8,114346.3,1,0,1,980.93
704,0,54,6,133656.91,3,1,0,145071.33
622,0,35,5,0.0,2,1,0,51112.8
671,0,34,10,0.0,1,1,0,23235.38
592,1,31,7,110071.1,1,0,0,43921.36
592,1,38,3,0.0,1,1,1,12905.89
631,0,41,0,0.0,1,0,0,87959.83
676,0,40,2,147803.48,1,1,0,95181.06
535,1,40,7,111756.5,1,1,0,8128.32
625,0,36,3,0.0,2,1,0,41295.1
601,0,54,1,131039.97,2,1,1,199661.5
653,1,34,5,118838.75,1,1,1,52820.13
466,1,41,2,152102.18,2,1,0,181879.56
599,1,45,10,103583.05,1,1,0,132127.69
668,1,38,1,147904.31,1,1,1,69370.05
698,1,27,7,0.0,2,1,0,111471.55
788,0,43,10,0.0,2,1,1,116111.51
612,1,35,1,0.0,1,1,1,83256.26
614,1,40,6,0.0,1,1,1,20339.79
718,1,43,5,132615.73,2,1,0,32999.1
682,0,48,9,101198.01,1,1,1,49732.9
611,0,37,6,0.0,2,1,0,110782.88
685,1,35,4,137948.51,1,1,0,113639.64
721,0,35,6,118273.83,1,0,1,3086.89
554,0,46,7,87603.35,3,0,1,96929.24
609,1,34,1,0.0,1,1,1,181177.9
658,0,28,9,152812.58,1,1,0,166682.57
738,1,39,5,0.0,2,1,1,114388.98
628,1,36,3,0.0,2,1,1,8742.91
736,0,28,2,0.0,2,1,1,117431.1
664,1,39,7,60263.23,1,1,0,170835.32
850,1,31,4,146587.3,1,1,1,89874.82
720,0,37,2,120328.88,2,1,1,138470.21
679,1,39,2,146186.28,2,1,1,193974.47
628,1,69,5,0.0,2,1,1,181964.6
794,0,55,6,115796.7,1,1,0,160526.36
666,1,71,1,53013.29,2,1,1,112222.64
565,1,55,4,118803.35,2,1,1,128124.7
665,0,34,5,67816.72,1,1,1,29641.58
512,0,33,6,121685.31,2,1,1,83681.97
768,1,48,3,122831.58,1,1,1,24533.89
477,1,47,9,144900.58,1,1,0,61315.37
531,1,31,3,96288.26,1,1,0,56794.73
503,1,37,6,0.0,2,0,0,136506.86
504,1,40,5,0.0,2,0,0,146703.36
634,0,45,2,0.0,1,1,1,143458.31
586,0,42,2,0.0,1,1,0,102889.34
661,0,37,5,136425.18,1,1,0,81102.81
705,1,38,1,189443.72,1,0,1,106648.58
573,0,72,8,98765.84,1,1,1,96015.53
577,1,48,6,179852.26,1,1,0,193580.32
684,0,43,7,0.0,2,1,0,131093.99
622,1,29,7,101486.96,1,1,1,8788.35
716,0,44,1,0.0,1,1,1,152108.47
715,1,42,6,0.0,2,1,1,128745.69
646,0,42,3,175159.9,2,0,0,67124.48
738,1,29,2,0.0,2,1,1,170421.13
720,1,44,3,86102.27,1,1,0,180134.88
512,0,46,3,0.0,2,1,1,56408.14
524,0,25,7,131402.21,1,0,0,193668.49
783,0,72,5,121215.9,2,1,1,105206.48
475,0,46,10,0.0,2,0,0,122953.0
838,0,41,5,0.0,2,1,0,81313.51
685,0,30,4,84958.6,2,0,1,194343.72
698,0,38,1,171848.38,1,0,0,16957.45
686,0,34,3,123971.51,2,1,0,147794.63
658,1,35,9,71829.34,1,1,1,68141.92
606,1,37,6,82373.94,1,0,0,172526.9
639,0,37,4,116121.84,2,0,1,181850.74
678,0,43,2,153393.18,2,1,1,193828.27
643,1,33,4,0.0,2,1,1,152992.04
673,0,57,4,0.0,2,1,1,49684.09
678,1,60,8,185648.56,1,0,0,192156.54
544,0,32,9,110728.39,1,1,1,14559.62
645,1,43,9,140121.17,1,1,0,11302.7
658,0,44,6,148481.09,1,1,0,130529.13
672,0,53,9,169406.33,4,1,1,147311.47
556,0,36,2,134208.22,1,0,1,177670.57
